,frame_1,frame_2,frame_3,ball_future_X_position,ball_future_Y_position
97,frames/ball_76_23.png,frames/ball_76_24.png,frames/ball_76_25.png,17.335655212402347,2.068157196044922
98,frames/ball_183_7.png,frames/ball_183_8.png,frames/ball_183_9.png,-4.66380500793457,2.089396476745605
99,frames/ball_11_0.png,frames/ball_11_1.png,frames/ball_11_2.png,-7.879751205444336,3.015366077423096
100,frames/ball_100_2.png,frames/ball_100_3.png,frames/ball_100_4.png,-6.877260208129883,3.5638983249664307
101,frames/ball_150_17.png,frames/ball_150_18.png,frames/ball_150_19.png,-7.449904918670653,12.50804328918457
102,frames/ball_56_4.png,frames/ball_56_5.png,frames/ball_56_6.png,2.6770119667053223,3.740293741226196
103,frames/ball_192_16.png,frames/ball_192_17.png,frames/ball_192_18.png,-4.9518818855285645,8.353490829467772
104,frames/ball_38_23.png,frames/ball_38_24.png,frames/ball_38_25.png,-14.283173561096193,9.918539047241213
105,frames/ball_83_6.png,frames/ball_83_7.png,frames/ball_83_8.png,-2.3463270664215092,7.7381248474121085
106,frames/ball_83_6.png,frames/ball_83_7.png,frames/ball_83_8.png,-2.3463270664215092,7.7381248474121085
107,frames/ball_145_11.png,frames/ball_145_12.png,frames/ball_145_13.png,-10.54729461669922,5.198938369750977
108,frames/ball_7_2.png,frames/ball_7_3.png,frames/ball_7_4.png,-1.938676118850708,0.7647718191146851
109,frames/ball_97_9.png,frames/ball_97_10.png,frames/ball_97_11.png,-3.3250582218170166,1.8631062507629397
110,frames/ball_144_9.png,frames/ball_144_10.png,frames/ball_144_11.png,12.31300163269043,-0.6593555212020874
111,frames/ball_226_3.png,frames/ball_226_4.png,frames/ball_226_5.png,7.170599937438965,0.7172312736511229
112,frames/ball_3_25.png,frames/ball_3_26.png,frames/ball_3_27.png,-8.37247371673584,-24.649059295654297
113,frames/ball_67_22.png,frames/ball_67_23.png,frames/ball_67_24.png,-4.4710960388183585,8.529491424560549
114,frames/ball_29_5.png,frames/ball_29_6.png,frames/ball_29_7.png,-6.374659061431885,2.9993159770965576
115,frames/ball_172_16.png,frames/ball_172_17.png,frames/ball_172_18.png,-5.363051414489746,10.53750705718994
116,frames/ball_223_7.png,frames/ball_223_8.png,frames/ball_223_9.png,-0.2256300449371338,-0.3474225997924805
117,frames/ball_134_25.png,frames/ball_134_26.png,frames/ball_134_27.png,-9.978620529174805,6.890451908111572
118,frames/ball_127_0.png,frames/ball_127_1.png,frames/ball_127_2.png,-1.9994349479675293,2.39424204826355
119,frames/ball_144_3.png,frames/ball_144_4.png,frames/ball_144_5.png,10.745548248291016,-0.1240476295351982
120,frames/ball_238_8.png,frames/ball_238_9.png,frames/ball_238_10.png,-2.393309593200684,-0.5331788063049316
121,frames/ball_52_5.png,frames/ball_52_6.png,frames/ball_52_7.png,6.412894248962402,5.25827169418335
122,frames/ball_50_15.png,frames/ball_50_16.png,frames/ball_50_17.png,1.9332640171051023,8.765700340270996
123,frames/ball_134_2.png,frames/ball_134_3.png,frames/ball_134_4.png,-8.348875999450684,2.225750684738159
124,frames/ball_249_10.png,frames/ball_249_11.png,frames/ball_249_12.png,-7.827792167663574,8.87267780303955
125,frames/ball_210_0.png,frames/ball_210_1.png,frames/ball_210_2.png,5.133398056030273,1.9964888095855715
126,frames/ball_79_12.png,frames/ball_79_13.png,frames/ball_79_14.png,5.908782005310059,-1.0249149799346924
127,frames/ball_182_0.png,frames/ball_182_1.png,frames/ball_182_2.png,-10.891929626464844,0.4735626578330994
128,frames/ball_219_15.png,frames/ball_219_16.png,frames/ball_219_17.png,2.1685550212860107,0.8937153816223145
129,frames/ball_103_18.png,frames/ball_103_19.png,frames/ball_103_20.png,-5.888358116149902,5.031674861907959
130,frames/ball_43_21.png,frames/ball_43_22.png,frames/ball_43_23.png,0.2459200024604797,12.770133972167967
131,frames/ball_178_24.png,frames/ball_178_25.png,frames/ball_178_26.png,-13.371784210205078,2.9356045722961426
132,frames/ball_109_8.png,frames/ball_109_9.png,frames/ball_109_10.png,-6.008319854736327,7.721902847290039
133,frames/ball_163_20.png,frames/ball_163_21.png,frames/ball_163_22.png,6.139595031738281,10.335653305053713
134,frames/ball_120_25.png,frames/ball_120_26.png,frames/ball_120_27.png,1.736259937286377,16.359580993652347
135,frames/ball_151_0.png,frames/ball_151_1.png,frames/ball_151_2.png,-0.9979900121688844,0.7028301954269409
136,frames/ball_211_6.png,frames/ball_211_7.png,frames/ball_211_8.png,-4.0,0.7642784118652344
137,frames/ball_216_17.png,frames/ball_216_18.png,frames/ball_216_19.png,-11.291515350341795,6.7220001220703125
138,frames/ball_26_10.png,frames/ball_26_11.png,frames/ball_26_12.png,-1.644768238067627,-1.2162394523620603
139,frames/ball_75_12.png,frames/ball_75_13.png,frames/ball_75_14.png,-5.847169876098633,-0.3293219804763794
140,frames/ball_142_7.png,frames/ball_142_8.png,frames/ball_142_9.png,5.129956245422363,3.952357053756714
141,frames/ball_115_17.png,frames/ball_115_18.png,frames/ball_115_19.png,-10.5128173828125,11.176810264587402
142,frames/ball_82_12.png,frames/ball_82_13.png,frames/ball_82_14.png,7.272778034210205,7.338478565216064
143,frames/ball_97_15.png,frames/ball_97_16.png,frames/ball_97_17.png,-4.97679615020752,1.701622724533081
144,frames/ball_27_1.png,frames/ball_27_2.png,frames/ball_27_3.png,-3.2681241035461426,4.07397985458374
145,frames/ball_167_2.png,frames/ball_167_3.png,frames/ball_167_4.png,9.27175998687744,2.575771808624268
146,frames/ball_244_9.png,frames/ball_244_10.png,frames/ball_244_11.png,-1.14491605758667,1.265228509902954
147,frames/ball_145_2.png,frames/ball_145_3.png,frames/ball_145_4.png,-7.846184730529785,2.465362787246704
148,frames/ball_206_22.png,frames/ball_206_23.png,frames/ball_206_24.png,2.497442960739136,-3.538459062576294
149,frames/ball_207_11.png,frames/ball_207_12.png,frames/ball_207_13.png,-9.0,4.911686897277832
150,frames/ball_1_23.png,frames/ball_1_24.png,frames/ball_1_25.png,-11.805047035217285,8.506076812744139
151,frames/ball_247_0.png,frames/ball_247_1.png,frames/ball_247_2.png,-1.01282000541687,2.441934585571289
152,frames/ball_46_14.png,frames/ball_46_15.png,frames/ball_46_16.png,12.354750633239744,0.5283536911010742
153,frames/ball_235_16.png,frames/ball_235_17.png,frames/ball_235_18.png,8.957321166992188,-13.901681900024414
154,frames/ball_189_23.png,frames/ball_189_24.png,frames/ball_189_25.png,-7.045355796813965,6.4412479400634775
155,frames/ball_53_15.png,frames/ball_53_16.png,frames/ball_53_17.png,-14.172649383544922,11.818513870239258
156,frames/ball_82_24.png,frames/ball_82_25.png,frames/ball_82_26.png,6.6525421142578125,10.254382133483887
157,frames/ball_122_11.png,frames/ball_122_12.png,frames/ball_122_13.png,-10.0,9.448460578918457
158,frames/ball_228_12.png,frames/ball_228_13.png,frames/ball_228_14.png,-13.262939453125,12.323524475097654
159,frames/ball_121_7.png,frames/ball_121_8.png,frames/ball_121_9.png,-2.567605972290039,7.61924409866333
160,frames/ball_28_18.png,frames/ball_28_19.png,frames/ball_28_20.png,0.020756006240844727,21.096885681152344
161,frames/ball_157_12.png,frames/ball_157_13.png,frames/ball_157_14.png,1.0150680541992188,7.911884307861327
162,frames/ball_165_14.png,frames/ball_165_15.png,frames/ball_165_16.png,3.341837882995605,8.797883033752441
163,frames/ball_141_6.png,frames/ball_141_7.png,frames/ball_141_8.png,-1.0631159543991089,2.864215850830078
164,frames/ball_221_11.png,frames/ball_221_12.png,frames/ball_221_13.png,-7.745364189147949,-0.610070526599884
165,frames/ball_174_0.png,frames/ball_174_1.png,frames/ball_174_2.png,1.251109004020691,0.5385686755180359
166,frames/ball_222_16.png,frames/ball_222_17.png,frames/ball_222_18.png,13.630590438842773,-2.041601181030273
167,frames/ball_147_10.png,frames/ball_147_11.png,frames/ball_147_12.png,-2.542759895324707,7.167098045349121
168,frames/ball_150_18.png,frames/ball_150_19.png,frames/ball_150_20.png,-7.474848747253418,13.012009620666506
169,frames/ball_124_16.png,frames/ball_124_17.png,frames/ball_124_18.png,9.182819366455078,0.6669647693634033
170,frames/ball_212_24.png,frames/ball_212_25.png,frames/ball_212_26.png,-9.471503257751463,10.328969955444336
171,frames/ball_225_23.png,frames/ball_225_24.png,frames/ball_225_25.png,-8.9390869140625,-0.8847465515136719
172,frames/ball_82_12.png,frames/ball_82_13.png,frames/ball_82_14.png,7.272778034210205,7.338478565216064
173,frames/ball_213_15.png,frames/ball_213_16.png,frames/ball_213_17.png,-10.539236068725586,2.588498592376709
174,frames/ball_123_4.png,frames/ball_123_5.png,frames/ball_123_6.png,6.356336116790772,-0.058392524719238274
175,frames/ball_0_3.png,frames/ball_0_4.png,frames/ball_0_5.png,3.9246959686279297,6.110764980316162
176,frames/ball_116_4.png,frames/ball_116_5.png,frames/ball_116_6.png,-6.141217231750487,4.671914100646973
177,frames/ball_126_9.png,frames/ball_126_10.png,frames/ball_126_11.png,5.671527862548827,5.921029090881348
178,frames/ball_85_20.png,frames/ball_85_21.png,frames/ball_85_22.png,6.71327018737793,1.800273895263672
179,frames/ball_228_7.png,frames/ball_228_8.png,frames/ball_228_9.png,-11.777345657348633,8.574480056762695
180,frames/ball_95_22.png,frames/ball_95_23.png,frames/ball_95_24.png,6.039926052093506,11.599210739135742
181,frames/ball_190_24.png,frames/ball_190_25.png,frames/ball_190_26.png,-2.1491498947143555,6.571016311645508
182,frames/ball_146_24.png,frames/ball_146_25.png,frames/ball_146_26.png,-4.735799789428711,-4.430182933807373
183,frames/ball_73_17.png,frames/ball_73_18.png,frames/ball_73_19.png,-0.08387494087219237,0.5549776554107666
184,frames/ball_95_11.png,frames/ball_95_12.png,frames/ball_95_13.png,4.160606384277344,8.008064270019531
185,frames/ball_128_9.png,frames/ball_128_10.png,frames/ball_128_11.png,-9.963939666748047,8.375411987304688
186,frames/ball_45_4.png,frames/ball_45_5.png,frames/ball_45_6.png,-5.076387882232666,9.897101402282717
187,frames/ball_130_2.png,frames/ball_130_3.png,frames/ball_130_4.png,-7.221752166748048,4.659717559814453
188,frames/ball_110_11.png,frames/ball_110_12.png,frames/ball_110_13.png,-6.601585865020753,4.869029998779297
189,frames/ball_54_0.png,frames/ball_54_1.png,frames/ball_54_2.png,-0.1379760056734085,1.5105745792388916
190,frames/ball_216_0.png,frames/ball_216_1.png,frames/ball_216_2.png,-9.33948040008545,1.4199541807174685
191,frames/ball_200_6.png,frames/ball_200_7.png,frames/ball_200_8.png,-8.029943466186522,3.947026014328003
192,frames/ball_144_15.png,frames/ball_144_16.png,frames/ball_144_17.png,13.839590072631836,-1.5662850141525269
193,frames/ball_192_15.png,frames/ball_192_16.png,frames/ball_192_17.png,-4.7354350090026855,8.002877235412598
194,frames/ball_7_0.png,frames/ball_7_1.png,frames/ball_7_2.png,-0.6830580234527588,0.6380788683891296
195,frames/ball_83_1.png,frames/ball_83_2.png,frames/ball_83_3.png,-2.705043077468872,3.6797749996185294
196,frames/ball_55_22.png,frames/ball_55_23.png,frames/ball_55_24.png,4.633955955505371,1.2448391914367676
197,frames/ball_95_3.png,frames/ball_95_4.png,frames/ball_95_5.png,2.905640125274658,3.861793994903565
198,frames/ball_101_2.png,frames/ball_101_3.png,frames/ball_101_4.png,-3.5178680419921875,3.986203908920288
199,frames/ball_31_8.png,frames/ball_31_9.png,frames/ball_31_10.png,-4.939320087432861,13.503898620605467
200,frames/ball_228_10.png,frames/ball_228_11.png,frames/ball_228_12.png,-12.664661407470705,10.883905410766602
201,frames/ball_59_18.png,frames/ball_59_19.png,frames/ball_59_20.png,-4.043230056762694,16.958429336547848
202,frames/ball_228_1.png,frames/ball_228_2.png,frames/ball_228_3.png,-10.036145210266113,3.4374468326568604
203,frames/ball_229_19.png,frames/ball_229_20.png,frames/ball_229_21.png,8.082170486450195,-1.4378576278686523
204,frames/ball_245_14.png,frames/ball_245_15.png,frames/ball_245_16.png,-2.0240039825439453,8.87767505645752
205,frames/ball_161_13.png,frames/ball_161_14.png,frames/ball_161_15.png,-7.175902366638184,6.1238274574279785
206,frames/ball_81_2.png,frames/ball_81_3.png,frames/ball_81_4.png,7.103920936584473,1.8017059564590452
207,frames/ball_198_24.png,frames/ball_198_25.png,frames/ball_198_26.png,-7.4766478538513175,3.999821901321411
208,frames/ball_219_11.png,frames/ball_219_12.png,frames/ball_219_13.png,1.5793800354003906,1.2464416027069092
209,frames/ball_242_5.png,frames/ball_242_6.png,frames/ball_242_7.png,7.0261430740356445,3.2413716316223145
210,frames/ball_187_6.png,frames/ball_187_7.png,frames/ball_187_8.png,4.997259140014648,-0.5274767875671387
211,frames/ball_78_5.png,frames/ball_78_6.png,frames/ball_78_7.png,8.175833702087402,1.7911603450775146
212,frames/ball_160_14.png,frames/ball_160_15.png,frames/ball_160_16.png,-8.862088203430176,6.7525129318237305
213,frames/ball_227_17.png,frames/ball_227_18.png,frames/ball_227_19.png,10.520042419433594,6.749406814575195
214,frames/ball_203_5.png,frames/ball_203_6.png,frames/ball_203_7.png,-4.0,0.38916724920272827
215,frames/ball_7_19.png,frames/ball_7_20.png,frames/ball_7_21.png,-12.9878568649292,-10.992115020751953
216,frames/ball_124_25.png,frames/ball_124_26.png,frames/ball_124_27.png,9.743819236755373,-0.7558689117431641
217,frames/ball_23_13.png,frames/ball_23_14.png,frames/ball_23_15.png,-9.184919357299805,6.67210578918457
218,frames/ball_147_1.png,frames/ball_147_2.png,frames/ball_147_3.png,-0.17289197444915771,2.681636333465576
219,frames/ball_215_9.png,frames/ball_215_10.png,frames/ball_215_11.png,-7.686619758605957,0.1884416341781616
220,frames/ball_82_20.png,frames/ball_82_21.png,frames/ball_82_22.png,6.852139949798584,9.651849746704102
221,frames/ball_108_6.png,frames/ball_108_7.png,frames/ball_108_8.png,0.624608039855957,-0.050609827041625984
222,frames/ball_77_17.png,frames/ball_77_18.png,frames/ball_77_19.png,-3.2380549907684326,11.117862701416016
223,frames/ball_68_4.png,frames/ball_68_5.png,frames/ball_68_6.png,0.8977270126342773,3.6004750728607178
224,frames/ball_188_23.png,frames/ball_188_24.png,frames/ball_188_25.png,-4.479249954223633,4.495574474334717
225,frames/ball_158_23.png,frames/ball_158_24.png,frames/ball_158_25.png,-15.147567749023438,-1.2708802223205566
226,frames/ball_133_3.png,frames/ball_133_4.png,frames/ball_133_5.png,-6.131993770599365,-0.014770656824111937
227,frames/ball_203_17.png,frames/ball_203_18.png,frames/ball_203_19.png,-4.0,-0.8356833457946777
228,frames/ball_222_17.png,frames/ball_222_18.png,frames/ball_222_19.png,13.839679718017578,-2.295696258544922
229,frames/ball_231_23.png,frames/ball_231_24.png,frames/ball_231_25.png,2.4769399166107178,8.141762733459473
230,frames/ball_52_7.png,frames/ball_52_8.png,frames/ball_52_9.png,6.2730817794799805,6.329784870147705
231,frames/ball_45_6.png,frames/ball_45_7.png,frames/ball_45_8.png,-4.476315975189209,12.311446189880373
232,frames/ball_30_24.png,frames/ball_30_25.png,frames/ball_30_26.png,-15.866539001464846,18.109508514404297
233,frames/ball_89_9.png,frames/ball_89_10.png,frames/ball_89_11.png,-4.0,0.982928991317749
234,frames/ball_226_18.png,frames/ball_226_19.png,frames/ball_226_20.png,10.086170196533203,0.5974504947662354
235,frames/ball_246_2.png,frames/ball_246_3.png,frames/ball_246_4.png,0.38209497928619385,3.0086040496826167
236,frames/ball_144_13.png,frames/ball_144_14.png,frames/ball_144_15.png,13.333545684814453,-1.2234911918640137
237,frames/ball_103_2.png,frames/ball_103_3.png,frames/ball_103_4.png,-8.289305686950684,1.9075993299484253
238,frames/ball_153_12.png,frames/ball_153_13.png,frames/ball_153_14.png,2.0285170078277592,7.0331974029541025
239,frames/ball_79_18.png,frames/ball_79_19.png,frames/ball_79_20.png,7.121199131011963,-2.4390978813171387
240,frames/ball_81_4.png,frames/ball_81_5.png,frames/ball_81_6.png,7.149521827697754,2.483208656311035
241,frames/ball_0_4.png,frames/ball_0_5.png,frames/ball_0_6.png,4.633277893066406,6.664155006408691
242,frames/ball_238_20.png,frames/ball_238_21.png,frames/ball_238_22.png,-11.896829605102539,-13.231667518615724
243,frames/ball_73_6.png,frames/ball_73_7.png,frames/ball_73_8.png,1.0336699485778809,0.9485000371932985
244,frames/ball_90_8.png,frames/ball_90_9.png,frames/ball_90_10.png,1.779924988746643,5.32238245010376
245,frames/ball_30_11.png,frames/ball_30_12.png,frames/ball_30_13.png,-6.765671730041504,16.629009246826172
246,frames/ball_4_19.png,frames/ball_4_20.png,frames/ball_4_21.png,9.846467971801758,11.63823127746582
247,frames/ball_148_25.png,frames/ball_148_26.png,frames/ball_148_27.png,5.371228218078613,11.571456909179688
248,frames/ball_225_8.png,frames/ball_225_9.png,frames/ball_225_10.png,-5.67474889755249,0.7560921311378479
249,frames/ball_211_7.png,frames/ball_211_8.png,frames/ball_211_9.png,-4.0,0.7629342079162598
250,frames/ball_17_1.png,frames/ball_17_2.png,frames/ball_17_3.png,5.3927321434021,5.666758060455322
251,frames/ball_208_21.png,frames/ball_208_22.png,frames/ball_208_23.png,-12.363603591918945,3.3792638778686523
